type,genre,words
communication-log,EDF4,テンペスト、目標へ向かって飛行中
communication-log,EDF4,テンペスト着弾。一隻を撃沈、二隻が中破
communication-log,EDF4,やったあ！
communication-log,EDF4,よし！
communication-log,EDF4,テンペスト第二編隊、発射
communication-log,EDF4,リニアキャノン、再度発射しました
communication-log,EDF4,着弾。……はっ……敵損害なし
communication-log,EDF4,外したか……！
communication-log,EDF4,テンペスト第二編隊、着弾。……敵損害なし
communication-log,EDF4,外れた……！？
communication-log,EDF4,テンペスト着弾。……また損害はなし
communication-log,EDF4,そんな……！？
communication-log,EDF4,リニアキャノン着弾。……敵、無傷です
communication-log,EDF4,どうなっている！？
communication-log,EDF4,テンペスト着弾。……損害確認できず
communication-log,EDF4,防御スクリーンだ……！マザーシップを防御スクリーンで守っているに違いない！
communication-log,EDF4,リニアキャノン着弾。敵、無傷
communication-log,EDF4,テンペスト第五編隊着弾。敵ダメージなし。壁のようなもので攻撃が遮られているようです
communication-log,EDF4,マザーシップを覆えるほどの防御スクリーンだと？なんというテクノロジーだ！
communication-log,EDF4,現地の映像です！ご覧ください。ついに彼らが帰ってきたのです！地球に降りたマザーシップ船団は一隻ずつに分かれ、世界の主要都市へと侵攻を開始しました。地球が、人類のものではなくなろうとしています！
communication-log,EDF4,こちら作戦指令本部。巨大生物掃討作戦を開始する
communication-log,EDF4,空からの客が来てる。まずは地上の掃除を済ませておくぞ
communication-log,EDF4,マザーシップ一隻が作戦エリアに接近しています
communication-log,EDF4,すでに桐川航空基地からファイターが発進。迎撃に向かっています
communication-log,EDF4,サブマリン、巡航ミサイルを発射
communication-log,EDF4,ミサイル、まもなくマザーシップに着弾。……はっ……届きません
communication-log,EDF4,攻撃失敗！ミサイルは防御スクリーンに命中。マザーシップの損害はありません
communication-log,EDF4,ファイター、攻撃を開始
communication-log,EDF4,駄目！防御スクリーンに阻まれて……！
communication-log,EDF4,攻撃は失敗です。マザーシップは無傷
communication-log,EDF4,くそ……！これほど大規模な防御スクリーンを張れるとは！
communication-log,EDF4,人類はフォーリナーの再襲来に備えて準備を続けてきた。だがやつらはそれ以上の準備をして戻ってきたんだ……！
communication-log,EDF4,マザーシップが作戦エリアに侵入
communication-log,EDF4,ジェノサイド砲です！
communication-log,EDF4,うわあああああああ！
communication-log,EDF4,マザーシップからの砲撃。レンジャー5が巻き込まれました
communication-log,EDF4,くそっ……！
communication-log,EDF4,見ろ！マザーシップだ！
communication-log,EDF4,やつら、とうとう戻ってきやがった！
communication-log,EDF4,巨大生物が地中から出てきたと思ったら、フォーリナーまで来やがった！ やつら、連絡をとってたのかよ！
communication-log,EDF4,フォーリナーは、巨大生物が地球を汚染するのを待ってやがったに違いないぜ！
communication-log,EDF4,巨大生物を撒き散らし、あとは待っているだけで地球の汚染は進む。フォーリナーは急ぐ必要はなかったのかもしれない。十分に休息を取り、準備を整えてから舞い戻って来ればいい。その頃には地球は巨大生物に覆われている……
communication-log,EDF4,フォーリナーの輸送船から、巨大生物が投下されています
communication-log,EDF4,総員、巨大生物を殲滅しろ
communication-log,EDF4,むしろフォーリナーは少し早く戻りすぎたのか……？
communication-log,EDF4,まずは巨大生物を全滅させるんだ。空からの客をもてなすのはその次だ
communication-log,EDF4,マザーシップから飛行ドローンが発進。このままでは地上部隊が攻撃に晒されます
communication-log,EDF4,こちら作戦指令本部。飛行ドローンが来る。撤退しろ、急げ！
communication-log,EDF4,こちらレンジャー8。飛行ドローンに追いつかれた。現在交戦中！このままでは全滅します！応援を！
communication-log,EDF4,ストームチーム、レンジャー8が敵と交戦中だ。救助に向かえ
communication-log,EDF4,レンジャー8、ストームチームが救助に向かっている。持ちこたえろ
communication-log,EDF4,レンジャー8、了解！うぁっ、こっちに来る！
communication-log,EDF4,撃ち落とせ！
communication-log,EDF4,上からも来る！
communication-log,EDF4,うわああああーっ！
communication-log,EDF4,フォーリナーの飛行ドローンが来るぞ！
communication-log,EDF4,戦局報道です！降下したマザーシップは世界各地に分散。主要都市への同時攻撃を開始しました！
communication-log,EDF4,飛行ドローンが来るぞー！
communication-log,EDF4,敵です！
communication-log,EDF4,フォーリナーの輸送船が作戦エリアに侵入しました
communication-log,EDF4,あれが巨大生物の輸送船か……
communication-log,EDF4,あいつが巨大生物を運んできやがったんだ。絶対に許さねえ！
communication-log,EDF4,やつら、また巨大生物を投下してやがる……！
communication-log,EDF4,地球を巨大生物だらけにしやがったくせに、まだ足りないのかよ！
communication-log,EDF4,敵輸送船を撃破する必要はない！地上の敵を倒すことを優先しろ！
communication-log,EDF4,戦局報道です。大型円盤の大編隊が世界中で確認されています。大型円盤は巨大生物を投下。フォーリナーは巨大生物で地球を埋め尽くそうとしているようです！EDFは各地に部隊を派遣。巨大生物駆逐作戦を展開しています
communication-log,EDF4,敵輸送船、作戦エリアに侵入！
communication-log,EDF4,輸送船が巨大生物を投下してるぞ！
communication-log,EDF4,フォーリナーが再び巨大生物の投下を始めた。どのような意図があるのか……。もしかしたら、地球では巨大生物の増殖が思いのほか遅れているのかもしれない。人類が巨大生物の増殖を防いでいるのが許せないということか……！
communication-log,EDF4,こちらスカウト。フォーリナーの輸送船団を発見！
communication-log,EDF4,人類から見れば巨大生物は害虫だ。だがフォーリナーから見れば……逆なのか？
communication-log,EDF4,フォーリナーにとって、人類こそ巨大生物の増殖を阻む害虫のような存在だとしたら……
communication-log,EDF4,上空にフォーリナーの輸送船がいる。これ以上地球を巨大生物で汚染させるわけにはいかない。なんとしても撃墜しろ！
communication-log,EDF4,輸送船が来るぞ！
communication-log,EDF4,攻撃が効かない！装甲が厚すぎる！
communication-log,EDF4,輸送船の弱点は、ハッチの内部だ。ハッチが開いたら内部を狙え！
communication-log,EDF4,ハッチが開くのを待て。開いたハッチを攻撃するんだ！
communication-log,EDF4,戦局報道です。大型円盤は世界中に巨大生物を投下し続けています。フォーリナーがどれほど多数の巨大生物を地球に運ぼうとも、その数は有限であるはずです。ですが、もし巣穴を築き増殖を始めれば、人類は無限の巨大生物を相手にすることになります。EDFは巨大生物を早期に駆逐するため、戦闘を続けています
communication-log,EDF4,海上を侵攻するフォーリナーの戦闘兵器が確認されました。我々がヘクトルと呼ぶ、二足歩行ロボットのようです
communication-log,EDF4,恐るべき相手だ。上陸を許すわけにはいかない。海岸に部隊を派遣して、迎え撃つ！
communication-log,EDF4,総員、攻撃を開始せよ
communication-log,EDF4,レンジャー1、戦闘開始！
communication-log,EDF4,レンジャー2、戦闘開始！
communication-log,EDF4,レンジャー3、戦闘開始！
communication-log,EDF4,レンジャー4、戦闘開始！
communication-log,EDF4,レンジャー5、了解！
communication-log,EDF4,レンジャー6、了解！
communication-log,EDF4,ウイングダイバー7、アタック！
communication-log,EDF4,ウイングダイバー8、アタック！
communication-log,EDF4,空軍、まもなく到着します
communication-log,EDF4,ヘクトル接近、多数です
communication-log,EDF4,フォーリナーの戦闘兵器が接近中だ。準備はいいか
communication-log,EDF4,レンジャー1、了解！
communication-log,EDF4,レンジャー2、了解！
communication-log,EDF4,レンジャー3、了解！
communication-log,EDF4,レンジャー4、了解！
communication-log,EDF4,レンジャー5、了解！
communication-log,EDF4,レンジャー6、了解！
communication-log,EDF4,ウイングダイバー7、了解！
communication-log,EDF4,ウイングダイバー8、システム正常。戦える！
communication-log,EDF4,戦術爆撃機カロン、作戦エリアに接近
communication-log,EDF4,本部から地上部隊。空爆が始まるぞ
communication-log,EDF4,こちらボマー4。作戦エリアに進入。空爆を開始する
