genre,voice
5,大型円盤の編隊が上空を通過する。備えろ！
5,空軍が攻撃する！下がれ！
5,的はデカい……外すなよ！
5,ファイア！
5,まるで効果がないぞ！
5,あの金色の装甲に、何か秘密があるのか！？
5,エイリアンには手も足も出ないって訳かよ！
5,攻撃が効かなければ戦いにならない。反撃どころか、やられるのを待つだけだ！
5,金色の装甲を貫く方法がなければ、人類は負ける。不味いぞ
5,怪物を投下してるぞ！
5,エイリアンめ、好き放題やりやがって！
5,円盤はみんな行っちまった！作戦は失敗だ！
5,怪物だけでも食い止めるぞ！
5,怪物を倒せ！
5,怪物を倒すのが精一杯って訳かよ！
5,大型円盤が撃墜出来なければ、怪物は増える一方だ
5,その場しのぎに命を懸けるしかないのか……
5,大型円盤には歯が立たないだと？それじゃあ人類が勝てる訳がない！
5,大型円盤は、明らかに質量以上の怪物を投下しています。おそらく、塔と同じような転送装置を搭載していると思われます
5,瞬間的に物質を移動させる技術か。なんというテクノロジーだ
5,以後、敵の転送技術をテレポーションと呼称します
5,EDFは宇宙からの来訪者をプライマーと命名しました。プライマーとはすでに交戦状態のため、交渉の試みは打ち切られています。しかし、対話への努力が十分ではないとの意見も多く上がっており、EDFへの疑問の声も聞かれます。確かに、このような早期に対話を諦めるのは得策とは思えません。我々は今後も呼びかけを継続し、プライマーと意思の疎通を行うべきではないでしょうか
5,総司令官より全兵士へ。十日程前、地球軌道上に無数の飛行物体が確認された。前兆は無く、出現は突然だった。飛行物体は一斉に地球に降下、怪物の投下を始めた。狙われたのは、全世界の大都市。そして、空軍基地だ。やつらには明らかな敵意があり、行動は計画的である。人類は初めて、外敵に遭遇したのだ。我々は戦わねばならない！己の生存権を懸けて！
5,家に帰りたいか？ならば、エイリアンから家を取り戻さないとな
5,大型円盤が怪物を投下してるぞ！
5,糸を出すやつだ！
5,怪物をなんとかしろ！市民を守れ！
5,円盤だらけだ……
5,ここに敵が集まってやがるのか！？
5,どこもこんな状態らしい
5,エイリアンはどれだけ大群なんだ！
5,勝ち目なんてあるのかよ！？
5,怪物を投下する大型円盤を、以後テレポーションシップと呼称します
5,テレポーションシップを撃墜する方法はないのか？
5,現在のところ、撃墜に成功した例はありません。テレポーションシップの装甲はバリアのようなもので覆われているようです。軽微な損傷すら、与えることが出来ません
5,くそっ……！
5,エイリアンはなぜこんなことを！？
5,やつらの目的はなんなんだ！
5,大型円盤だ！
5,数が多すぎる！全部が怪物を投下し始めたら、駆除が追いつかないぞ！
5,大型円盤を倒す方法はないのかよ！
5,空軍は何をやってやがる！
5,怪物だ！エイリアンめ……！
5,エイリアンは人間をどうしようというんだ！
5,決まってる！皆殺しだ!
5,次第に我々は疲弊し、力尽きるだろう。なんとか状況を打開しなければ
5,現在、空軍が新型機を準備しています
5,新型機！？テレポーションシップを破壊できるというのか？
5,おそらく。ただ、時間が必要です
5,どれくらいだ？
5,約2ヵ月
5,2ヵ月間、やられるがままという訳か
5,怪物を倒し、被害の拡大を防ぐ。今出来ることはそれだけです
5,怪物が村の外にいるんだ！なんとかしてくれ！
5,また怪物を落としてるぞ！
5,際限がないぞ！なんとかしないと、怪物カーニバルだ！
5,駆除が追いつかないぞ！
5,街が！みんな死んじまう！
5,空軍が円盤を破壊するまで持ちこたえられるのか……！？
5,世界中がこんな状態なのか！
5,世界が終ろうとしている！こんな日が来るなんて！
5,弱気になるな！俺たちが怪物を倒せばいい！
5,怪物です！怪物が街を歩いています！
5,大型円盤が来るぞ……
5,地球は滅亡寸前だ！
5,このままだと……本当に人類は滅ぶぞ！
5,怪物の数は、我々の駆除能力を上回りつつある。このままでは社会システムが崩壊するのも時間の問題だ
5,怪物を見た人がいます！どこに避難すればいいですか！
5,怪物が入って来た！助けてくれ！
5,戦況報道をお伝えします。大局的に見て、戦況は優勢に推移しているといえます。エイリアンは怪物の投下を続けているものの、EDFはその大半を駆除。脅威を抑え込むことに成功しています。さらに、EDFは優勢を決定的とするため、新兵器の投入を発表しました。新兵器の完成は2ヵ月後。4ヵ月後には各地への配備が完了します。新兵器は大型円盤を破壊する力を持っており、これにより宇宙船団を壊滅させることが可能となります
5,民間人、お前は誰より強く勇敢だ。やるべきことは分かるな？世界中が戦場となった今、俺たちは戦わねばならない
5,似合っているぞ、戦友
5,馬子にも衣装ってやつだな
5,お前になら、背中を預けられる
5,新入り、レーションの味には慣れたか？
5,5ヵ月戦ったが、状況は悪くなるばかりだ
5,空軍に任せたせいでこのザマだぜ
5,新型機はどうなった？
5,全滅しました
5,テレポーションシップを撃墜する方法はあるのか？
5,撃墜例は一回。戦術核によるものです
5,そうか……
5,ただ、その方法はお勧め出来ません。戦術核ではテレポーションシップの残骸を回収出来ません
5,そういう問題ではない……
5,テレポーションシップがある限り、状況は変わらない
5,次から次へと運んで来やがる！いくら倒してもキリがねえ！
5,戦況報道をお伝えします。怪物の投下を阻止するため、EDFは大型円盤への攻撃を敢行。損害を与えることに成功しました。戦局は好転しています。さらに、EDFは敵の装甲を破壊できる新型機を開発しており、完成も間近とのことです
5,新型機による攻撃は失敗した……。我々に出来るのは怪物を倒すことだけか……
5,この5ヵ月で、人類は総人口の2割を失いました。我々は社会システム崩壊の危機に晒されています
5,2割か……。ここはまだマシな方という訳か
5,俺たちがやるぞ！地上からテレポーションシップを破壊する！
5,軍曹、勝算はあるのか！？
5,怪物を投下する時、ハッチが開くのを見た。地上からなら空いたハッチを狙える！
5,軍曹……健闘を祈る！
5,こちらアウトポスト48！応援を送ってくれ！もう持ちこたえられない！
5,半数以上がやられた！もう撤退するしかない！
5,こちら前哨基地2-6！円盤が押し寄せてる！援軍を送ってくれ！
5,危険すぎます！
5,テレポーションシップの真下に移動するなんて！
5,5ヵ月もの間、俺たちは怪物と戦い続けてきた。だがもう限界だ！人類は負ける。今日、ここで勝たなければな！
5,エイリアンは怪物を使って、人類を滅ぼす気だ。だが、その作戦を台無しにしてやる！
5,もう駄目だ……！この基地を放棄する！
5,敵がすぐそこまで来てるぞー！
5,今なら間に合う！逃げろ！
5,テレポーションシップを撃墜するぞ！
5,分かったよ！やるだけやってやる！
5,仕方ない……
5,成功すれば勲章ものだ
